country,zip,primary_city,state_name,state,county,county_code,a,b,latitude,longitude,accuracy,country_name
IT,"44011","Boccaleone","Emilia-Romagna","ER","Ferrara","FE","","","44.65","11.8","4",Italy
IT,"44011","Argenta","Emilia-Romagna","ER","Ferrara","FE","","","44.6124","11.8356","4",Italy
IT,"44011","La Fiorana","Emilia-Romagna","ER","Ferrara","FE","","","44.6364","11.8256","3",Italy
IT,"44012","Pilastri","Emilia-Romagna","ER","Ferrara","FE","","","44.95","11.2833","4",Italy
IT,"44012","Gavello","Emilia-Romagna","ER","Ferrara","FE","","","44.9167","11.1833","4",Italy
IT,"44012","Burana","Emilia-Romagna","ER","Ferrara","FE","","","44.9167","11.35","4",Italy
IT,"44012","Scortichino","Emilia-Romagna","ER","Ferrara","FE","","","44.8833","11.3333","4",Italy
IT,"44012","Ospitale","Emilia-Romagna","ER","Ferrara","FE","","","44.9","11.4333","4",Italy
IT,"44012","Stellata","Emilia-Romagna","ER","Ferrara","FE","","","44.8833","11.4167","4",Italy
IT,"44012","Bondeno","Emilia-Romagna","ER","Ferrara","FE","","","44.8862","11.4108","4",Italy
IT,"44014","Longastrino","Emilia-Romagna","ER","Ferrara","FE","","","44.5897","12.0147","4",Italy
IT,"44014","Madonna Boschi","Emilia-Romagna","ER","Ferrara","FE","","","44.5897","12.0147","3",Italy
IT,"44014","Anita","Emilia-Romagna","ER","Ferrara","FE","","","44.5897","12.0147","3",Italy
IT,"44015","Portoverrara","Emilia-Romagna","ER","Ferrara","FE","","","44.7","11.8333","4",Italy
IT,"44015","Runco","Emilia-Romagna","ER","Ferrara","FE","","","44.7395","11.7735","4",Italy
IT,"44015","Ripapersico","Emilia-Romagna","ER","Ferrara","FE","","","44.6833","11.7833","4",Italy
IT,"44015","Maiero","Emilia-Romagna","ER","Ferrara","FE","","","44.7167","11.8333","4",Italy
IT,"44015","Portomaggiore","Emilia-Romagna","ER","Ferrara","FE","","","44.6985","11.8068","4",Italy
IT,"44015","Gambulaga","Emilia-Romagna","ER","Ferrara","FE","","","44.75","11.7833","4",Italy
IT,"44016","San Biagio","Emilia-Romagna","ER","Ferrara","FE","","","44.5833","11.8667","4",Italy
IT,"44019","Montesanto","Emilia-Romagna","ER","Ferrara","FE","","","44.7833","11.7167","4",Italy
IT,"44019","Voghenza","Emilia-Romagna","ER","Ferrara","FE","","","44.7667","11.75","4",Italy
IT,"44019","Voghiera","Emilia-Romagna","ER","Ferrara","FE","","","44.7556","11.7518","4",Italy
IT,"44020","San Giuseppe","Emilia-Romagna","ER","Ferrara","FE","","","44.7219","12.2233","4",Italy
IT,"44020","San Giuseppe Di Comacchio","Emilia-Romagna","ER","Ferrara","FE","","","44.7219","12.2233","4",Italy
IT,"44020","Vaccolino","Emilia-Romagna","ER","Ferrara","FE","","","44.8019","12.185","4",Italy
IT,"44020","Rovereto Ferrarese","Emilia-Romagna","ER","Ferrara","FE","","","44.7666","12.0238","3",Italy
IT,"44020","Gorino","Emilia-Romagna","ER","Ferrara","FE","","","44.7666","12.0238","3",Italy
IT,"44020","San Giovanni","Emilia-Romagna","ER","Ferrara","FE","","","44.7303","12.0486","4",Italy
IT,"44020","Migliaro","Emilia-Romagna","ER","Ferrara","FE","","","44.8001","11.9738","4",Italy
IT,"44020","Masi Torello","Emilia-Romagna","ER","Ferrara","FE","","","44.7946","11.8018","4",Italy
IT,"44020","Masi San Giacomo","Emilia-Romagna","ER","Ferrara","FE","","","44.7833","11.7833","4",Italy
IT,"44020","Gorino Di Goro","Emilia-Romagna","ER","Ferrara","FE","","","44.7666","12.0238","3",Italy
IT,"44020","Ostellato","Emilia-Romagna","ER","Ferrara","FE","","","44.7457","11.9435","4",Italy
IT,"44020","Goro","Emilia-Romagna","ER","Ferrara","FE","","","44.8522","12.3042","4",Italy
IT,"44020","San Giovanni Di Ostellato","Emilia-Romagna","ER","Ferrara","FE","","","44.7303","12.0486","4",Italy
IT,"44020","Medelana","Emilia-Romagna","ER","Ferrara","FE","","","44.7667","11.8667","4",Italy
IT,"44020","Dogato","Emilia-Romagna","ER","Ferrara","FE","","","44.75","11.8833","4",Italy
IT,"44021","Pontelangorino","Emilia-Romagna","ER","Ferrara","FE","","","44.8553","12.1349","3",Italy
IT,"44021","Mezzogoro","Emilia-Romagna","ER","Ferrara","FE","","","44.9","12.1078","4",Italy
IT,"44021","Pomposa","Emilia-Romagna","ER","Ferrara","FE","","","44.8347","12.1828","4",Italy
IT,"44021","Codigoro","Emilia-Romagna","ER","Ferrara","FE","","","44.8311","12.1142","4",Italy
IT,"44021","Pontemaodino","Emilia-Romagna","ER","Ferrara","FE","","","44.8553","12.1349","3",Italy
IT,"44022","Volania","Emilia-Romagna","ER","Ferrara","FE","","","44.7333","12.1333","4",Italy
IT,"44022","Comacchio","Emilia-Romagna","ER","Ferrara","FE","","","44.6975","12.1858","4",Italy
IT,"44023","Marozzo","Emilia-Romagna","ER","Ferrara","FE","","","44.7783","12.1333","4",Italy
IT,"44023","Lagosanto","Emilia-Romagna","ER","Ferrara","FE","","","44.7586","12.1436","4",Italy
IT,"44025","Massa Fiscaglia","Emilia-Romagna","ER","Ferrara","FE","","","44.7969","12.0289","4",Italy
IT,"44026","Massenzatica","Emilia-Romagna","ER","Ferrara","FE","","","44.9272","12.1742","4",Italy
IT,"44026","Bosco","Emilia-Romagna","ER","Ferrara","FE","","","44.8764","12.2314","4",Italy
IT,"44026","Mesola","Emilia-Romagna","ER","Ferrara","FE","","","44.9233","12.2456","4",Italy
IT,"44026","Ariano Ferrarese","Emilia-Romagna","ER","Ferrara","FE","","","44.9411","12.1175","4",Italy
IT,"44026","Bosco Mesola","Emilia-Romagna","ER","Ferrara","FE","","","44.8764","12.2314","4",Italy
IT,"44026","Ariano","Emilia-Romagna","ER","Ferrara","FE","","","44.9411","12.1175","4",Italy
IT,"44026","Monticelli","Emilia-Romagna","ER","Ferrara","FE","","","44.9147","12.1942","4",Italy
IT,"44027","Migliarino","Emilia-Romagna","ER","Ferrara","FE","","","44.7699","11.9337","4",Italy
IT,"44028","Gallo","Emilia-Romagna","ER","Ferrara","FE","","","44.7333","11.55","4",Italy
IT,"44028","Chiesa Nuova","Emilia-Romagna","ER","Ferrara","FE","","","44.3667","11.05","4",Italy
IT,"44028","Poggio Renatico","Emilia-Romagna","ER","Ferrara","FE","","","44.766","11.4901","4",Italy
IT,"44028","Coronella","Emilia-Romagna","ER","Ferrara","FE","","","44.8","11.5167","4",Italy
IT,"44029","Lido Degli Estensi","Emilia-Romagna","ER","Ferrara","FE","","","44.6664","12.25","4",Italy
IT,"44029","Lido Di Spina","Emilia-Romagna","ER","Ferrara","FE","","","44.6508","12.2525","4",Italy
IT,"44029","Porto Garibaldi","Emilia-Romagna","ER","Ferrara","FE","","","44.6778","12.2444","4",Italy
IT,"44030","Guarda","Emilia-Romagna","ER","Ferrara","FE","","","44.9492","11.8562","3",Italy
IT,"44030","Ruina","Emilia-Romagna","ER","Ferrara","FE","","","44.9167","11.7333","4",Italy
IT,"44030","Cologna","Emilia-Romagna","ER","Ferrara","FE","","","44.9667","11.8833","4",Italy
IT,"44030","Alberone Di Guarda","Emilia-Romagna","ER","Ferrara","FE","","","44.9492","11.8562","3",Italy
IT,"44030","Serravalle","Emilia-Romagna","ER","Ferrara","FE","","","44.9667","12.0519","4",Italy
IT,"44030","Ro","Emilia-Romagna","ER","Ferrara","FE","","","44.9468","11.7562","4",Italy
IT,"44030","Guarda Ferrarese","Emilia-Romagna","ER","Ferrara","FE","","","44.9492","11.8562","3",Italy
IT,"44030","Alberone Di Ro","Emilia-Romagna","ER","Ferrara","FE","","","44.9492","11.8562","3",Italy
IT,"44033","Berra","Emilia-Romagna","ER","Ferrara","FE","","","44.9772","11.9785","4",Italy
IT,"44034","Ambrogio","Emilia-Romagna","ER","Ferrara","FE","","","44.9167","11.9167","4",Italy
IT,"44034","Saletta","Emilia-Romagna","ER","Ferrara","FE","","","44.9","11.7667","4",Italy
IT,"44034","Coccanile","Emilia-Romagna","ER","Ferrara","FE","","","44.9167","11.8667","4",Italy
IT,"44034","Copparo","Emilia-Romagna","ER","Ferrara","FE","","","44.893","11.8249","4",Italy
IT,"44034","Tamara","Emilia-Romagna","ER","Ferrara","FE","","","44.8833","11.7667","4",Italy
IT,"44034","Cesta","Emilia-Romagna","ER","Ferrara","FE","","","44.9167","11.8667","4",Italy
IT,"44034","Zenzalino","Emilia-Romagna","ER","Ferrara","FE","","","44.8616","11.7281","3",Italy
IT,"44034","Sabbioncello San Pietro","Emilia-Romagna","ER","Ferrara","FE","","","44.8616","11.7281","3",Italy
IT,"44034","Sabbioncello San Vittore","Emilia-Romagna","ER","Ferrara","FE","","","44.8333","11.8333","4",Italy
IT,"44034","Fossalta","Emilia-Romagna","ER","Ferrara","FE","","","44.6333","10.9833","4",Italy
IT,"44034","Gradizza","Emilia-Romagna","ER","Ferrara","FE","","","44.8616","11.7281","3",Italy
IT,"44035","Formignana","Emilia-Romagna","ER","Ferrara","FE","","","44.8435","11.86","4",Italy
IT,"44035","Brazzolo","Emilia-Romagna","ER","Ferrara","FE","","","44.8667","11.9","4",Italy
IT,"44037","Jolanda Di Savoia","Emilia-Romagna","ER","Ferrara","FE","","","44.884","11.9768","4",Italy
IT,"44039","Rero","Emilia-Romagna","ER","Ferrara","FE","","","44.8","11.8667","4",Italy
IT,"44039","Final Di Rero","Emilia-Romagna","ER","Ferrara","FE","","","44.808","11.8807","3",Italy
IT,"44039","Tresigallo","Emilia-Romagna","ER","Ferrara","FE","","","44.816","11.8947","4",Italy
IT,"44041","Reno Centese","Emilia-Romagna","ER","Ferrara","FE","","","44.7677","11.4263","1",Italy
IT,"44041","Buonacompra","Emilia-Romagna","ER","Ferrara","FE","","","44.7677","11.4263","1",Italy
IT,"44041","Casumaro","Emilia-Romagna","ER","Ferrara","FE","","","44.7677","11.4263","1",Italy
IT,"44042","Corpo Di Reno","Emilia-Romagna","ER","Ferrara","FE","","","44.7559","11.3079","4",Italy
IT,"44042","Alberone","Emilia-Romagna","ER","Ferrara","FE","","","44.7459","11.3014","3",Italy
IT,"44042","Penzale","Emilia-Romagna","ER","Ferrara","FE","","","44.7459","11.3014","3",Italy
IT,"44042","Cento","Emilia-Romagna","ER","Ferrara","FE","","","44.726","11.2882","4",Italy
IT,"44042","Alberone Di Cento","Emilia-Romagna","ER","Ferrara","FE","","","44.7459","11.3014","3",Italy
IT,"44042","Corpo Reno","Emilia-Romagna","ER","Ferrara","FE","","","44.7559","11.3079","4",Italy
IT,"44043","Mirabello","Emilia-Romagna","ER","Ferrara","FE","","","44.8258","11.4618","4",Italy
IT,"44045","Dodici Morelli","Emilia-Romagna","ER","Ferrara","FE","","","44.7667","11.2833","3",Italy
IT,"44045","Renazzo","Emilia-Romagna","ER","Ferrara","FE","","","44.7667","11.2833","4",Italy
IT,"44047","Dosso","Emilia-Romagna","ER","Ferrara","FE","","","44.7667","11.3333","4",Italy
IT,"44047","San Carlo","Emilia-Romagna","ER","Ferrara","FE","","","44.8167","11.4167","4",Italy
IT,"44047","Sant'Agostino","Emilia-Romagna","ER","Ferrara","FE","","","44.7923","11.3882","4",Italy
IT,"44048","San Nicolo'","Emilia-Romagna","ER","Ferrara","FE","","","44.65","11.6667","3",Italy
IT,"44048","Santa Maria Codifiume","Emilia-Romagna","ER","Ferrara","FE","","","44.6667","11.65","4",Italy
IT,"44048","Traghetto","Emilia-Romagna","ER","Ferrara","FE","","","44.6333","11.6833","4",Italy
IT,"44048","Ospital Monacale","Emilia-Romagna","ER","Ferrara","FE","","","44.65","11.6667","3",Italy
IT,"44049","Vigarano Mainarda","Emilia-Romagna","ER","Ferrara","FE","","","44.8401","11.4947","4",Italy
IT,"44049","Vigarano Pieve","Emilia-Romagna","ER","Ferrara","FE","","","44.8667","11.5","4",Italy
IT,"44100","Porotto","Emilia-Romagna","ER","Ferrara","FE","","","44.85","11.55","4",Italy
IT,"44100","Villanova","Emilia-Romagna","ER","Ferrara","FE","","","44.4833","11.4167","4",Italy
IT,"44100","Casaglia","Emilia-Romagna","ER","Ferrara","FE","","","44.8015","11.6297","3",Italy
IT,"44100","Viconovo","Emilia-Romagna","ER","Ferrara","FE","","","44.8015","11.6297","3",Italy
IT,"44100","Villanova Di Denore","Emilia-Romagna","ER","Ferrara","FE","","","44.8015","11.6297","3",Italy
IT,"44100","Fossanova San Marco","Emilia-Romagna","ER","Ferrara","FE","","","44.8015","11.6297","3",Italy
IT,"44100","Marrara","Emilia-Romagna","ER","Ferrara","FE","","","44.8015","11.6297","3",Italy
IT,"44100","Fossa D'Albero","Emilia-Romagna","ER","Ferrara","FE","","","44.8015","11.6297","3",Italy
IT,"44100","Baura","Emilia-Romagna","ER","Ferrara","FE","","","44.85","11.7167","4",Italy
IT,"44100","Gaibana","Emilia-Romagna","ER","Ferrara","FE","","","44.75","11.65","4",Italy
IT,"44100","Ravalle","Emilia-Romagna","ER","Ferrara","FE","","","44.9333","11.5","4",Italy
IT,"44100","Denore","Emilia-Romagna","ER","Ferrara","FE","","","44.8015","11.6297","3",Italy
IT,"44100","Pontelagoscuro","Emilia-Romagna","ER","Ferrara","FE","","","44.8833","11.6","4",Italy
IT,"44100","Boara","Emilia-Romagna","ER","Ferrara","FE","","","44.8833","11.6833","4",Italy
IT,"44100","San Bartolomeo In Bosco","Emilia-Romagna","ER","Ferrara","FE","","","44.7333","11.6333","4",Italy
IT,"44100","Gaibanella","Emilia-Romagna","ER","Ferrara","FE","","","44.7667","11.65","4",Italy
IT,"44100","Montalbano","Emilia-Romagna","ER","Ferrara","FE","","","44.75","11.5667","4",Italy
IT,"44100","Torre Della Fossa","Emilia-Romagna","ER","Ferrara","FE","","","44.8015","11.6297","3",Italy
IT,"44100","Monestirolo","Emilia-Romagna","ER","Ferrara","FE","","","44.7333","11.6833","4",Italy
IT,"44100","Cocomaro Di Cona","Emilia-Romagna","ER","Ferrara","FE","","","44.8015","11.6297","3",Italy
IT,"44100","Cona","Emilia-Romagna","ER","Ferrara","FE","","","44.8161","11.7003","4",Italy
IT,"44100","Chiesuol Del Fosso","Emilia-Romagna","ER","Ferrara","FE","","","44.8015","11.6297","3",Italy
IT,"44100","Cassana","Emilia-Romagna","ER","Ferrara","FE","","","44.8015","11.6297","3",Italy
IT,"44100","Codrea","Emilia-Romagna","ER","Ferrara","FE","","","44.8015","11.6297","3",Italy
IT,"44100","Quartesana","Emilia-Romagna","ER","Ferrara","FE","","","44.8","11.7333","4",Italy
IT,"44100","San Martino","Emilia-Romagna","ER","Ferrara","FE","","","44.7833","11.5833","4",Italy
IT,"44100","Corlo","Emilia-Romagna","ER","Ferrara","FE","","","44.8833","11.75","4",Italy
IT,"44100","Ferrara","Emilia-Romagna","ER","Ferrara","FE","","","44.8268","11.6207","4",Italy
IT,"44100","Francolino","Emilia-Romagna","ER","Ferrara","FE","","","44.9","11.6667","4",Italy
IT,"44100","Sant'Edigio","Emilia-Romagna","ER","Ferrara","FE","","","44.8015","11.6297","3",Italy
IT,"44100","Pontegradella","Emilia-Romagna","ER","Ferrara","FE","","","44.8015","11.6297","3",Italy
IT,"41010","Limidi","Emilia-Romagna","ER","Modena","MO","","","44.6858","10.9799","1",Italy
IT,"41011","Saliceto Buzzalino","Emilia-Romagna","ER","Modena","MO","","","44.6916","10.842","3",Italy
IT,"41011","Panzano","Emilia-Romagna","ER","Modena","MO","","","44.6916","10.842","3",Italy
IT,"41011","Campogalliano","Emilia-Romagna","ER","Modena","MO","","","44.6916","10.842","4",Italy
IT,"41012","Cortile","Emilia-Romagna","ER","Modena","MO","","","44.8","10.9833","4",Italy
IT,"41012","Budrione","Emilia-Romagna","ER","Modena","MO","","","44.8167","10.8667","4",Italy
IT,"41012","Migliarina","Emilia-Romagna","ER","Modena","MO","","","44.8","10.85","4",Italy
IT,"41012","San Marino","Emilia-Romagna","ER","Modena","MO","","","44.6043","11.4217","4",Italy
IT,"41012","Santa Croce","Emilia-Romagna","ER","Modena","MO","","","44.9","10.55","4",Italy
IT,"41012","San Martino Secchia","Emilia-Romagna","ER","Modena","MO","","","44.7839","10.9249","3",Italy
IT,"41012","Carpi","Emilia-Romagna","ER","Modena","MO","","","44.7824","10.8777","4",Italy
IT,"41012","Gargallo","Emilia-Romagna","ER","Modena","MO","","","44.7839","10.9249","3",Italy
IT,"41012","Fossoli","Emilia-Romagna","ER","Modena","MO","","","44.7839","10.9249","3",Italy
IT,"41013","Riolo","Emilia-Romagna","ER","Modena","MO","","","44.6167","11.0833","4",Italy
IT,"41013","Piumazzo","Emilia-Romagna","ER","Modena","MO","","","44.55","11.0667","4",Italy
IT,"41013","Gaggio Di Piano","Emilia-Romagna","ER","Modena","MO","","","44.5875","11.0673","3",Italy
IT,"41013","Cavazzona","Emilia-Romagna","ER","Modena","MO","","","44.5875","11.0673","3",Italy
IT,"41013","Manzolino","Emilia-Romagna","ER","Modena","MO","","","44.5875","11.0673","3",Italy
IT,"41013","Rastellino","Emilia-Romagna","ER","Modena","MO","","","44.5875","11.0673","3",Italy
IT,"41013","Castelfranco Emilia","Emilia-Romagna","ER","Modena","MO","","","44.5958","11.052","4",Italy
IT,"41013","Recovato","Emilia-Romagna","ER","Modena","MO","","","44.5875","11.0673","3",Italy
IT,"41014","Ca' Di Sola","Emilia-Romagna","ER","Modena","MO","","","44.5333","10.9667","4",Italy
IT,"41014","Levizzano Rangone","Emilia-Romagna","ER","Modena","MO","","","44.5241","10.9432","3",Italy
IT,"41014","Castelvetro Di Modena","Emilia-Romagna","ER","Modena","MO","","","44.5058","10.9464","4",Italy
IT,"41014","Solignano Nuovo","Emilia-Romagna","ER","Modena","MO","","","44.5333","10.9167","4",Italy
IT,"41015","Nonantola","Emilia-Romagna","ER","Modena","MO","","","44.6761","11.0321","4",Italy
IT,"41015","Via Larga","Emilia-Romagna","ER","Modena","MO","","","44.663","11.0494","3",Italy
IT,"41015","Redu'","Emilia-Romagna","ER","Modena","MO","","","44.65","11.0667","4",Italy
IT,"41015","Bagazzano","Emilia-Romagna","ER","Modena","MO","","","44.663","11.0494","3",Italy
IT,"41015","La Grande","Emilia-Romagna","ER","Modena","MO","","","44.663","11.0494","3",Italy
IT,"41015","Campazzo","Emilia-Romagna","ER","Modena","MO","","","44.663","11.0494","3",Italy
IT,"41016","Novi Di Modena","Emilia-Romagna","ER","Modena","MO","","","44.8905","10.9014","4",Italy
IT,"41016","Rovereto Sulla Secchia","Emilia-Romagna","ER","Modena","MO","","","44.8905","10.9014","3",Italy
IT,"41016","Sant'Antonio In Mercadello","Emilia-Romagna","ER","Modena","MO","","","44.8905","10.9014","3",Italy
IT,"41017","Ravarino","Emilia-Romagna","ER","Modena","MO","","","44.7212","11.0984","4",Italy
IT,"41017","Stuffione","Emilia-Romagna","ER","Modena","MO","","","44.75","11.1167","4",Italy
IT,"41018","San Cesario Sul Panaro","Emilia-Romagna","ER","Modena","MO","","","44.5611","11.0332","4",Italy
IT,"41019","Appalto","Emilia-Romagna","ER","Modena","MO","","","44.738","10.9263","3",Italy
IT,"41019","Sozzigalli","Emilia-Romagna","ER","Modena","MO","","","44.738","10.9263","3",Italy
IT,"41019","Soliera","Emilia-Romagna","ER","Modena","MO","","","44.738","10.9263","4",Italy
IT,"41020","Castellino","Emilia-Romagna","ER","Modena","MO","","","44.3822","10.1283","3",Italy
IT,"41020","Castello","Emilia-Romagna","ER","Modena","MO","","","44.4833","10.05","4",Italy
IT,"41020","Castellino Brocco","Emilia-Romagna","ER","Modena","MO","","","44.3822","10.1283","3",Italy
IT,"41020","Groppo","Emilia-Romagna","ER","Modena","MO","","","44.4333","9.6833","4",Italy
IT,"41020","Riolunato","Emilia-Romagna","ER","Modena","MO","","","44.2299","10.6516","4",Italy
IT,"41020","Serpiano","Emilia-Romagna","ER","Modena","MO","","","44.3822","10.1283","3",Italy
IT,"41021","Canevare","Emilia-Romagna","ER","Modena","MO","","","44.1891","10.7899","3",Italy
IT,"41021","Fellicarolo","Emilia-Romagna","ER","Modena","MO","","","44.1891","10.7899","3",Italy
IT,"41021","Trignano","Emilia-Romagna","ER","Modena","MO","","","44.1891","10.7899","3",Italy
IT,"41021","Ospitale","Emilia-Romagna","ER","Modena","MO","","","44.1667","10.7833","4",Italy
IT,"41021","Trignano Nel Frignano","Emilia-Romagna","ER","Modena","MO","","","44.1891","10.7899","3",Italy
IT,"41021","Fanano","Emilia-Romagna","ER","Modena","MO","","","44.2115","10.7964","4",Italy
IT,"41021","Serrazzone","Emilia-Romagna","ER","Modena","MO","","","44.1891","10.7899","3",Italy
IT,"41021","Lotta","Emilia-Romagna","ER","Modena","MO","","","44.1891","10.7899","3",Italy
IT,"41021","Ospitale Nel Frignano","Emilia-Romagna","ER","Modena","MO","","","44.1891","10.7899","3",Italy
IT,"41021","Trentino Nel Frignano","Emilia-Romagna","ER","Modena","MO","","","44.1891","10.7899","3",Italy
IT,"41022","Faidello","Emilia-Romagna","ER","Modena","MO","","","44.1793","10.6472","3",Italy
IT,"41022","Dogana Nuova","Emilia-Romagna","ER","Modena","MO","","","44.1793","10.6472","3",Italy
IT,"41022","Fiumalbo","Emilia-Romagna","ER","Modena","MO","","","44.1793","10.6472","4",Italy
IT,"41023","Sassostorno","Emilia-Romagna","ER","Modena","MO","","","44.2667","10.7","4",Italy
IT,"41023","Cadignano","Emilia-Romagna","ER","Modena","MO","","","44.3333","10.7167","4",Italy
IT,"41023","Mocogno","Emilia-Romagna","ER","Modena","MO","","","44.2996","10.7158","3",Italy
IT,"41023","Vaglio","Emilia-Romagna","ER","Modena","MO","","","44.2996","10.7158","3",Italy
IT,"41023","Pianorso","Emilia-Romagna","ER","Modena","MO","","","44.2996","10.7158","3",Italy
IT,"41023","La Santona","Emilia-Romagna","ER","Modena","MO","","","44.2996","10.7158","3",Italy
IT,"41023","Barigazzo","Emilia-Romagna","ER","Modena","MO","","","44.2667","10.65","4",Italy
IT,"41023","Montecenere","Emilia-Romagna","ER","Modena","MO","","","44.3167","10.7667","4",Italy
IT,"41023","Lama","Emilia-Romagna","ER","Modena","MO","","","44.3073","10.7306","4",Italy
IT,"41023","Lama Mocogno","Emilia-Romagna","ER","Modena","MO","","","44.3073","10.7306","4",Italy
IT,"41025","Montecreto","Emilia-Romagna","ER","Modena","MO","","","44.246","10.7176","4",Italy
IT,"41025","Acquaria","Emilia-Romagna","ER","Modena","MO","","","44.246","10.7176","3",Italy
IT,"41026","Coscogno","Emilia-Romagna","ER","Modena","MO","","","44.3833","10.8667","4",Italy
IT,"41026","Montebonello","Emilia-Romagna","ER","Modena","MO","","","44.3712","10.8407","3",Italy
IT,"41026","Verica","Emilia-Romagna","ER","Modena","MO","","","44.3167","10.9","4",Italy
IT,"41026","Renno","Emilia-Romagna","ER","Modena","MO","","","44.3712","10.8407","3",Italy
IT,"41026","Sasso Guidano","Emilia-Romagna","ER","Modena","MO","","","44.3712","10.8407","3",Italy
IT,"41026","Gaianello","Emilia-Romagna","ER","Modena","MO","","","44.3712","10.8407","3",Italy
IT,"41026","Monzone","Emilia-Romagna","ER","Modena","MO","","","44.3712","10.8407","3",Italy
IT,"41026","Olina","Emilia-Romagna","ER","Modena","MO","","","44.3712","10.8407","3",Italy
IT,"41026","Miceno","Emilia-Romagna","ER","Modena","MO","","","44.3712","10.8407","3",Italy
IT,"41026","Montecuccolo","Emilia-Romagna","ER","Modena","MO","","","44.3712","10.8407","3",Italy
IT,"41026","Pavullo Nel Frignano","Emilia-Romagna","ER","Modena","MO","","","44.3315","10.835","4",Italy
IT,"41026","Crocette","Emilia-Romagna","ER","Modena","MO","","","44.3712","10.8407","3",Italy
IT,"41026","Iddiano","Emilia-Romagna","ER","Modena","MO","","","44.3712","10.8407","3",Italy
IT,"41026","Gaiato","Emilia-Romagna","ER","Modena","MO","","","44.2833","10.8667","4",Italy
IT,"41026","Benedello","Emilia-Romagna","ER","Modena","MO","","","44.3667","10.8667","4",Italy
IT,"41026","Frassineti","Emilia-Romagna","ER","Modena","MO","","","44.3712","10.8407","3",Italy
IT,"41026","Montorso","Emilia-Romagna","ER","Modena","MO","","","44.3712","10.8407","3",Italy
IT,"41026","Castagneto","Emilia-Romagna","ER","Modena","MO","","","44.4833","10.5833","4",Italy
IT,"41026","Sant'Antonio","Emilia-Romagna","ER","Modena","MO","","","44.4333","10.9667","4",Italy
IT,"41026","Niviano","Emilia-Romagna","ER","Modena","MO","","","44.3712","10.8407","3",Italy
IT,"41026","Camatta","Emilia-Romagna","ER","Modena","MO","","","44.3712","10.8407","3",Italy
IT,"41027","Tagliole","Emilia-Romagna","ER","Modena","MO","","","44.1667","10.6","4",Italy
IT,"41027","Sant'Andrea Pelago","Emilia-Romagna","ER","Modena","MO","","","44.1905","10.5889","3",Italy
IT,"41027","Sant'Anna Pelago","Emilia-Romagna","ER","Modena","MO","","","44.2","10.55","4",Italy
IT,"41027","Roccapelago","Emilia-Romagna","ER","Modena","MO","","","44.1905","10.5889","3",Italy
IT,"41027","Pievepelago","Emilia-Romagna","ER","Modena","MO","","","44.2048","10.6166","4",Italy
IT,"41028","Montagnana","Emilia-Romagna","ER","Modena","MO","","","44.4833","10.8333","4",Italy
IT,"41028","Faeto","Emilia-Romagna","ER","Modena","MO","","","44.4361","10.8177","3",Italy
IT,"41028","Selva Nel Frignano","Emilia-Romagna","ER","Modena","MO","","","44.4361","10.8177","3",Italy
IT,"41028","Rocca Santa Maria","Emilia-Romagna","ER","Modena","MO","","","44.4361","10.8177","3",Italy
IT,"41028","Serramazzoni","Emilia-Romagna","ER","Modena","MO","","","44.4251","10.7865","4",Italy
IT,"41028","Ricco' Nel Frignano","Emilia-Romagna","ER","Modena","MO","","","44.4361","10.8177","3",Italy
IT,"41028","Ricco'","Emilia-Romagna","ER","Modena","MO","","","44.4333","10.85","4",Italy
IT,"41028","Monfestino","Emilia-Romagna","ER","Modena","MO","","","44.4251","10.7865","4",Italy
IT,"41028","Ligorzano","Emilia-Romagna","ER","Modena","MO","","","44.4361","10.8177","3",Italy
IT,"41028","San Dalmazio","Emilia-Romagna","ER","Modena","MO","","","44.4167","10.85","4",Italy
IT,"41028","Varana","Emilia-Romagna","ER","Modena","MO","","","44.4361","10.8177","3",Italy
IT,"41028","Valle","Emilia-Romagna","ER","Modena","MO","","","44.4333","10.8","4",Italy
IT,"41028","San Dalmazio Nel Frignano","Emilia-Romagna","ER","Modena","MO","","","44.4361","10.8177","3",Italy
IT,"41028","Selva","Emilia-Romagna","ER","Modena","MO","","","44.4361","10.8177","3",Italy
IT,"41028","Pazzano","Emilia-Romagna","ER","Modena","MO","","","44.4361","10.8177","3",Italy
IT,"41028","Pompeano","Emilia-Romagna","ER","Modena","MO","","","44.4361","10.8177","3",Italy
IT,"41029","Roncoscaglia","Emilia-Romagna","ER","Modena","MO","","","44.2546","10.7905","3",Italy
IT,"41029","Vesale","Emilia-Romagna","ER","Modena","MO","","","44.2546","10.7905","3",Italy
IT,"41029","Sestola","Emilia-Romagna","ER","Modena","MO","","","44.2305","10.7714","4",Italy
IT,"41029","Castellaro","Emilia-Romagna","ER","Modena","MO","","","44.2667","10.7833","4",Italy
IT,"41029","Rocchetta Sandri","Emilia-Romagna","ER","Modena","MO","","","44.2546","10.7905","3",Italy
IT,"41029","Castellaro Nel Frignano","Emilia-Romagna","ER","Modena","MO","","","44.2546","10.7905","3",Italy
IT,"41029","Casine","Emilia-Romagna","ER","Modena","MO","","","44.2667","10.8167","4",Italy
IT,"41030","San Lorenzo Della Pioppa","Emilia-Romagna","ER","Modena","MO","","","44.68","11.298","3",Italy
IT,"41030","Gorghetto","Emilia-Romagna","ER","Modena","MO","","","44.68","11.298","3",Italy
