country,zip,primary_city,state_name,state,a,b,c,d,latitude,longitude,e
AR,"3216","COLONIA OFICIAL Nº4","ENTRE RIOS","ER","","","","","-31.5056","-58.4111","3"
AR,"3216","COLONIA CURBELO","ENTRE RIOS","ER","","","","","-31.5056","-58.4111","3"
AR,"3216","COLONIA OFICIAL Nº5","ENTRE RIOS","ER","","","","","-31.5056","-58.4111","3"
AR,"3216","MAURICIO RIBOLE","ENTRE RIOS","ER","","","","","-31.5056","-58.4111","3"
AR,"3216","COLONIA LA MORA","ENTRE RIOS","ER","","","","","-31.5056","-58.4111","3"
AR,"3216","COLONIA LA QUINTA","ENTRE RIOS","ER","","","","","-31.5056","-58.4111","3"
AR,"3216","COLONIA HEBREA","ENTRE RIOS","ER","","","","","-31.5056","-58.4111","3"
AR,"3216","COLONIA LA ESPERANZA","ENTRE RIOS","ER","","","","","-31.5056","-58.4111","3"
AR,"3216","COLONIA LA MORA","ENTRE RIOS","ER","","","","","-31.5056","-58.4111","3"
AR,"3216","LAS MOCHAS","ENTRE RIOS","ER","","","","","-31.5056","-58.4111","3"
AR,"3216","EL AVESTRUZ","ENTRE RIOS","ER","","","","","-31.5056","-58.4111","3"
AR,"3216","ARROYO HONDO","ENTRE RIOS","ER","","","","","-31.5056","-58.4111","3"
AR,"3216","PUEBLO FERRE","ENTRE RIOS","ER","","","","","-31.45","-58.4333","4"
AR,"3216","KILOMETRO 343","ENTRE RIOS","ER","","","","","-31.5056","-58.4111","3"
AR,"3216","COLONIA LA ARMENIA","ENTRE RIOS","ER","","","","","-31.5056","-58.4111","3"
AR,"3216","PUENTE DE LUCAS","ENTRE RIOS","ER","","","","","-31.5056","-58.4111","3"
AR,"3216","WALTER MOSS","ENTRE RIOS","ER","","","","","-31.5056","-58.4111","3"
AR,"3216","COLONIA CAMPOS","ENTRE RIOS","ER","","","","","-31.5333","-58.4","4"
AR,"3216","LA PERLA","ENTRE RIOS","ER","","","","","-31.5056","-58.4111","3"
AR,"3216","GENERAL CAMPOS","ENTRE RIOS","ER","","","","","-31.5333","-58.4","4"
AR,"3216","LUCAS NORESTE","ENTRE RIOS","ER","","","","","-31.5056","-58.4111","3"
AR,"3218","COLONIA LOPEZ","ENTRE RIOS","ER","","","","","-31.6083","-58.6583","3"
AR,"3218","COLONIA NUEVA ALEMANIA","ENTRE RIOS","ER","","","","","-31.6","-58.8167","4"
AR,"3218","COLONIA SAN JOSE","ENTRE RIOS","ER","","","","","-31.6083","-58.6583","3"
AR,"3218","VILLAGUAYCITO","ENTRE RIOS","ER","","","","","-31.6083","-58.6583","3"
AR,"3218","BARRIO TULIO GONZALEZ","ENTRE RIOS","ER","","","","","-31.6083","-58.6583","3"
AR,"3218","SAN SALVADOR","ENTRE RIOS","ER","","","","","-31.6167","-58.5","4"
AR,"3218","LA CARLOTA","ENTRE RIOS","ER","","","","","-31.6083","-58.6583","3"
AR,"3218","KILOMETRO 353","ENTRE RIOS","ER","","","","","-31.6083","-58.6583","3"
AR,"3218","ARROYO PALMAR","ENTRE RIOS","ER","","","","","-31.6083","-58.6583","3"
AR,"3220","KILOMETRO 161","ENTRE RIOS","ER","","","","","-30.25","-57.65","3"
AR,"3224","LA BLANQUEADA","ENTRE RIOS","ER","","","","","-30.05","-57.8167","3"
AR,"3224","KILOMETRO 182","ENTRE RIOS","ER","","","","","-30.05","-57.8167","3"
AR,"3228","SARANDI","ENTRE RIOS","ER","","","","","-30.8417","-58.0083","3"
AR,"3228","COLONIA VILLA LIBERTAD","ENTRE RIOS","ER","","","","","-30.8417","-58.0083","3"
AR,"3228","SURST","ENTRE RIOS","ER","","","","","-30.8417","-58.0083","3"
AR,"3228","SANTA JUANA","ENTRE RIOS","ER","","","","","-30.8417","-58.0083","3"
AR,"3228","TORRES","ENTRE RIOS","ER","","","","","-30.8417","-58.0083","3"
AR,"3228","CHAJARI","ENTRE RIOS","ER","","","","","-30.7667","-57.9833","4"
AR,"3228","COLONIA FRAZER","ENTRE RIOS","ER","","","","","-30.8417","-58.0083","3"
AR,"3228","KILOMETRO 84","ENTRE RIOS","ER","","","","","-30.8417","-58.0083","3"
AR,"3228","MANDISOVI","ENTRE RIOS","ER","","","","","-30.9167","-58.0333","4"
AR,"3228","KILOMETRO 75","ENTRE RIOS","ER","","","","","-30.8417","-58.0083","3"
AR,"3228","COLONIA OFICIAL Nº1","ENTRE RIOS","ER","","","","","-30.8417","-58.0083","3"
AR,"3228","MONTE VERDE","ENTRE RIOS","ER","","","","","-30.8417","-58.0083","3"
AR,"3228","LOS PARAISOS","ENTRE RIOS","ER","","","","","-30.8417","-58.0083","3"
AR,"3228","TOLEDO","ENTRE RIOS","ER","","","","","-30.8417","-58.0083","3"
AR,"3228","CABI MONDA","ENTRE RIOS","ER","","","","","-30.8417","-58.0083","3"
AR,"3228","VILLA LIBERTAD","ENTRE RIOS","ER","","","","","-30.8417","-58.0083","3"
AR,"3228","COOPERATIVA GENERAL SAN MARTIN","ENTRE RIOS","ER","","","","","-30.8417","-58.0083","3"
AR,"3228","LAS CATORCE","ENTRE RIOS","ER","","","","","-30.8417","-58.0083","3"
AR,"3228","COLONIA ALEMANA","ENTRE RIOS","ER","","","","","-30.8417","-58.0083","3"
AR,"3228","COLONIA BELGRANO","ENTRE RIOS","ER","","","","","-30.8417","-58.0083","3"
AR,"3229","TATUTI","ENTRE RIOS","ER","","","","","-30.8083","-58.0833","3"
AR,"3229","VILLA DEL ROSARIO","ENTRE RIOS","ER","","","","","-30.7833","-57.9167","4"
AR,"3229","ESTANCIA SALINAS","ENTRE RIOS","ER","","","","","-30.8083","-58.0833","3"
AR,"3229","COLONIA FREITAS","ENTRE RIOS","ER","","","","","-30.8083","-58.0833","3"
AR,"3229","COLONIA SANTA ELVIRA","ENTRE RIOS","ER","","","","","-30.8083","-58.0833","3"
AR,"3229","FLORIDA","ENTRE RIOS","ER","","","","","-30.8083","-58.0833","3"
AR,"3229","LA COLORADA","ENTRE RIOS","ER","","","","","-30.8083","-58.0833","3"
AR,"3229","SAN RAMON","ENTRE RIOS","ER","","","","","-30.8333","-58.25","4"
AR,"3229","LA SOLEDAD","ENTRE RIOS","ER","","","","","-30.8083","-58.0833","3"
AR,"3240","BARRIO SAN JOSE","ENTRE RIOS","ER","","","","","-31.85","-59.0167","3"
AR,"3240","COLONIA EGIDO","ENTRE RIOS","ER","","","","","-31.85","-59.0167","3"
AR,"3240","PARAJE GUAYABO","ENTRE RIOS","ER","","","","","-31.85","-59.0167","3"
AR,"3240","SEGUNDA SECCION LUCAS AL SUD","ENTRE RIOS","ER","","","","","-31.85","-59.0167","3"
AR,"3240","KILOMETRO 285","ENTRE RIOS","ER","","","","","-31.85","-59.0167","3"
AR,"3240","KILOMETRO 288","ENTRE RIOS","ER","","","","","-31.85","-59.0167","3"
AR,"3240","KILOMETRO 279","ENTRE RIOS","ER","","","","","-31.85","-59.0167","3"
AR,"3240","EMPALME NELID","ENTRE RIOS","ER","","","","","-31.85","-59.0167","3"
AR,"3240","BARRIO SAN JACINTO","ENTRE RIOS","ER","","","","","-31.85","-59.0167","3"
AR,"3240","BARRIO SANTA ROSA","ENTRE RIOS","ER","","","","","-31.85","-59.0167","3"
AR,"3240","BARRIO CRISPIN VELAZQUEZ","ENTRE RIOS","ER","","","","","-31.85","-59.0167","3"
AR,"3240","BARRIO BUEN PASTOR","ENTRE RIOS","ER","","","","","-31.85","-59.0167","3"
AR,"3240","BARRIO SAN JUDAS TADEO","ENTRE RIOS","ER","","","","","-31.85","-59.0167","3"
AR,"3240","VILLAGUAY","ENTRE RIOS","ER","","","","","-31.85","-59.0167","4"
AR,"3241","LUCAS SUD","ENTRE RIOS","ER","","","","","-31.5708","-59.0208","3"
AR,"3241","PASO DE LA LAGUNA","ENTRE RIOS","ER","","","","","-31.8","-59.1667","4"
AR,"3241","LUCAS NORTE","ENTRE RIOS","ER","","","","","-31.4833","-58.8333","4"
AR,"3241","RINCON LUCAS NORTE","ENTRE RIOS","ER","","","","","-31.5708","-59.0208","3"
AR,"3241","RINCON LUCAS SUD","ENTRE RIOS","ER","","","","","-31.5708","-59.0208","3"
AR,"3241","MOJONES SUD","ENTRE RIOS","ER","","","","","-31.5708","-59.0208","3"
AR,"3241","RAICES OESTE","ENTRE RIOS","ER","","","","","-31.5708","-59.0208","3"
AR,"3241","RINCON DE MOJONES","ENTRE RIOS","ER","","","","","-31.5708","-59.0208","3"
AR,"3241","COLONIA VILLAGUYCITO","ENTRE RIOS","ER","","","","","-31.5708","-59.0208","3"
AR,"3241","CAMPO DE VILLAMIL","ENTRE RIOS","ER","","","","","-31.5708","-59.0208","3"
AR,"3241","LAGUNA LARGA","ENTRE RIOS","ER","","","","","-31.5167","-58.8667","4"
AR,"3241","MOJONES NORTE","ENTRE RIOS","ER","","","","","-31.4833","-59.2167","4"
AR,"3241","LOS OMBUES","ENTRE RIOS","ER","","","","","-31.5708","-59.0208","3"
AR,"3244","VILLAGUAY ESTE","ENTRE RIOS","ER","","","","","-32.175","-58.9333","3"
AR,"3244","LINEA 20","ENTRE RIOS","ER","","","","","-32.175","-58.9333","3"
AR,"3244","LIONEL","ENTRE RIOS","ER","","","","","-32.175","-58.9333","3"
AR,"3244","LIBAROS","ENTRE RIOS","ER","","","","","-32.2667","-58.9167","4"
AR,"3244","COLONIA BELGA AMERICANA","ENTRE RIOS","ER","","","","","-32.175","-58.9333","3"
AR,"3244","MAC DOUGALL","ENTRE RIOS","ER","","","","","-32.175","-58.9333","3"
AR,"3244","LINEA 19","ENTRE RIOS","ER","","","","","-32.175","-58.9333","3"
AR,"3244","LAS MOSCAS","ENTRE RIOS","ER","","","","","-32.0833","-58.95","4"
AR,"3244","LA JOYA","ENTRE RIOS","ER","","","","","-32.175","-58.9333","3"
AR,"3244","LA AMIGUITA","ENTRE RIOS","ER","","","","","-32.175","-58.9333","3"
AR,"3244","GRUPO PARRERO","ENTRE RIOS","ER","","","","","-32.175","-58.9333","3"
AR,"3244","COLONIA LEVEN","ENTRE RIOS","ER","","","","","-32.175","-58.9333","3"
AR,"3246","RACHEL","ENTRE RIOS","ER","","","","","-32.1028","-58.8222","3"
AR,"3246","COLONIA SAGASTUME","ENTRE RIOS","ER","","","","","-32.05","-58.75","4"
AR,"3246","COLONIA BARON HIRSCH","ENTRE RIOS","ER","","","","","-32.1028","-58.8222","3"
AR,"3246","COLONIA PERLIZA","ENTRE RIOS","ER","","","","","-32.1028","-58.8222","3"
AR,"3246","COLONIA SONENFELD","ENTRE RIOS","ER","","","","","-32.1028","-58.8222","3"
AR,"3246","GRUPO ACHIRAS","ENTRE RIOS","ER","","","","","-32.1028","-58.8222","3"
AR,"3246","COLONIA IDA","ENTRE RIOS","ER","","","","","-32.1028","-58.8222","3"
AR,"3246","COLONIA ACHIRAS","ENTRE RIOS","ER","","","","","-32.1028","-58.8222","3"
AR,"3246","EBEN HOROSCHA","ENTRE RIOS","ER","","","","","-32.1028","-58.8222","3"
AR,"3246","COLONIA CLARA","ENTRE RIOS","ER","","","","","-31.9833","-58.9667","4"
AR,"3246","ACHIRAS","ENTRE RIOS","ER","","","","","-32.1028","-58.8222","3"
AR,"3246","DESPARRAMADOS","ENTRE RIOS","ER","","","","","-32.1028","-58.8222","3"
AR,"3246","LA CAPILLA","ENTRE RIOS","ER","","","","","-32.6","-58.8667","4"
AR,"3246","MIGUEL J. PERLIZA","ENTRE RIOS","ER","","","","","-32.1028","-58.8222","3"
AR,"3246","PUEBLO DOMINGUEZ","ENTRE RIOS","ER","","","","","-32.1028","-58.8222","3"
AR,"3246","COLONIA CARMEL","ENTRE RIOS","ER","","","","","-32.1028","-58.8222","3"
AR,"3246","SAGASTUME","ENTRE RIOS","ER","","","","","-32.1028","-58.8222","3"
AR,"3246","BARON HIRSCH","ENTRE RIOS","ER","","","","","-32.1028","-58.8222","3"
AR,"3246","INGENIERO MIGUEL SAJAROFF","ENTRE RIOS","ER","","","","","-31.95","-58.85","4"
AR,"3246","COLONIA SAN MANUEL","ENTRE RIOS","ER","","","","","-32.1028","-58.8222","3"
AR,"3246","ROSPINA","ENTRE RIOS","ER","","","","","-32.1028","-58.8222","3"
AR,"3246","DOMINGUEZ","ENTRE RIOS","ER","","","","","-31.9833","-58.9667","4"
AR,"3246","COLONIA MIGUEL","ENTRE RIOS","ER","","","","","-32.05","-58.5333","4"
AR,"3248","COLONIA LUCRECIA","ENTRE RIOS","ER","","","","","-32.1667","-58.8833","3"
AR,"3248","ESTACION URQUIZA","ENTRE RIOS","ER","","","","","-32.1667","-58.8833","3"
AR,"3248","CARAGUATA","ENTRE RIOS","ER","","","","","-32.1667","-58.8833","3"
AR,"3248","GOBERNADOR URQUIZA","ENTRE RIOS","ER","","","","","-32.1667","-58.8833","3"
AR,"3248","GERIBEBUY","ENTRE RIOS","ER","","","","","-32.1667","-58.8833","3"
AR,"3248","SAN LUIS","ENTRE RIOS","ER","","","","","-32.1667","-58.8833","3"
AR,"3248","SANTA ROSA","ENTRE RIOS","ER","","","","","-32.1667","-58.8833","3"
AR,"3248","URQUIZA","ENTRE RIOS","ER","","","","","-32.1667","-58.8833","3"
AR,"3248","SAN MARCIAL","ENTRE RIOS","ER","","","","","-32.1667","-58.9333","4"
AR,"3248","MANGRULLO","ENTRE RIOS","ER","","","","","-32.1667","-58.8833","3"
AR,"3248","SANTA ANITA","ENTRE RIOS","ER","","","","","-32.1667","-58.7833","4"
AR,"3248","VILLA SAN MARCIAL","ENTRE RIOS","ER","","","","","-32.1667","-58.9333","4"
AR,"3252","VERGARA","ENTRE RIOS","ER","","","","","-31.8417","-58.825","3"
AR,"3252","COLONIA VELEZ","ENTRE RIOS","ER","","","","","-31.8667","-58.85","4"
AR,"3252","COLONIA BELEZ","ENTRE RIOS","ER","","","","","-31.8667","-58.85","4"
AR,"3252","SAN VICENTE","ENTRE RIOS","ER","","","","","-31.7833","-58.7667","4"
AR,"3252","COLONIA GUIBURG","ENTRE RIOS","ER","","","","","-31.8417","-58.825","3"
AR,"3252","COLONIA CARLOS CALVO","ENTRE RIOS","ER","","","","","-31.8417","-58.825","3"
AR,"3252","VILLA CLARA","ENTRE RIOS","ER","","","","","-31.8333","-58.8167","4"
AR,"3252","COLONIA SAN JORGE","ENTRE RIOS","ER","","","","","-31.8417","-58.825","3"
AR,"3252","KILOMETRO 306","ENTRE RIOS","ER","","","","","-31.8417","-58.825","3"
AR,"3252","COLONIA FEIMBERG","ENTRE RIOS","ER","","","","","-31.8417","-58.825","3"
AR,"3252","COLONIA LA ROSADA","ENTRE RIOS","ER","","","","","-31.8417","-58.825","3"
AR,"3252","COLONIA SANDOVAL","ENTRE RIOS","ER","","","","","-31.8417","-58.825","3"
AR,"3252","BELEZ","ENTRE RIOS","ER","","","","","-31.8667","-58.85","4"
AR,"3252","COLONIA ESPINDOLA","ENTRE RIOS","ER","","","","","-31.8417","-58.825","3"
AR,"3252","SPINDOLA","ENTRE RIOS","ER","","","","","-31.8417","-58.825","3"
AR,"3252","ALDEA SAN JORGE","ENTRE RIOS","ER","","","","","-31.8417","-58.825","3"
AR,"3252","CAMPO MORENO","ENTRE RIOS","ER","","","","","-31.8417","-58.825","3"
AR,"3252","CLARA","ENTRE RIOS","ER","","","","","-31.8333","-58.8167","4"
AR,"3252","SANTA ROSA","ENTRE RIOS","ER","","","","","-31.8417","-58.825","3"
AR,"3254","KILOMETRO 325","ENTRE RIOS","ER","","","","","-31.7333","-58.6167","3"
AR,"3254","JUBILEO","ENTRE RIOS","ER","","","","","-31.7333","-58.6167","4"
AR,"3254","COLONIA LA BLANQUITA","ENTRE RIOS","ER","","","","","-31.7333","-58.6167","3"
AR,"3254","LA PAMPA","ENTRE RIOS","ER","","","","","-31.7333","-58.6167","3"
AR,"3254","COLONIA LA PAMPA","ENTRE RIOS","ER","","","","","-31.7333","-58.6167","3"
AR,"3254","COLONIA LA MORENITA","ENTRE RIOS","ER","","","","","-31.7333","-58.6167","3"
AR,"3254","LA ESTRELLA","ENTRE RIOS","ER","","","","","-31.7333","-58.6167","3"
AR,"3254","COLONIA SAN ERNESTO","ENTRE RIOS","ER","","","","","-31.7333","-58.6167","3"
AR,"3260","BARRIO CERRITO","ENTRE RIOS","ER","","","","","-32.4833","-58.2283","3"
AR,"3260","CONCEPCION DEL URUGUAY","ENTRE RIOS","ER","","","","","-32.4833","-58.2283","4"
AR,"3260","PUERTO VIEJO","ENTRE RIOS","ER","","","","","-32.4833","-58.2283","3"
AR,"3260","LA GOYA","ENTRE RIOS","ER","","","","","-32.4833","-58.2283","3"
AR,"3260","SANTA MARTA","ENTRE RIOS","ER","","","","","-32.4833","-58.2283","3"
AR,"3260","PASO DEL MOLINO","ENTRE RIOS","ER","","","","","-32.4833","-58.2283","3"
AR,"3260","KILOMETRO 112","ENTRE RIOS","ER","","","","","-32.4833","-58.2283","3"
AR,"3260","KILOMETRO 115","ENTRE RIOS","ER","","","","","-32.4833","-58.2283","3"
AR,"3260","ARROYO MOLINO","ENTRE RIOS","ER","","","","","-32.4833","-58.2283","3"
AR,"3260","ESTACION URUGUAY","ENTRE RIOS","ER","","","","","-32.4833","-58.2283","3"
AR,"3260","KILOMETRO 108","ENTRE RIOS","ER","","","","","-32.4833","-58.2283","3"
AR,"3260","BALNEARIO PELAY","ENTRE RIOS","ER","","","","","-32.4833","-58.2283","3"
AR,"3260","COLONIA PERFECCION","ENTRE RIOS","ER","","","","","-32.4833","-58.2283","3"
AR,"3260","BARRIO BAJADA GRANDE","ENTRE RIOS","ER","","","","","-32.4833","-58.2283","3"
AR,"3260","LA TIGRESA","ENTRE RIOS","ER","","","","","-32.4833","-58.2283","3"
AR,"3261","COLONIA EL SAUCE","ENTRE RIOS","ER","","","","","-32.6167","-58.45","4"
AR,"3261","CUPALEN","ENTRE RIOS","ER","","","","","-32.75","-58.2","4"
AR,"3261","PUERTO CAMPICHUELO","ENTRE RIOS","ER","","","","","-32.7","-58.1833","4"
AR,"3261","COLONIA LUCA","ENTRE RIOS","ER","","","","","-32.6533","-58.2967","3"
AR,"3261","COLONIA CUPALEN","ENTRE RIOS","ER","","","","","-32.6533","-58.2967","3"
AR,"3261","TALITA","ENTRE RIOS","ER","","","","","-32.5333","-58.3333","4"
AR,"3261","COLONIA SANTA ANA","ENTRE RIOS","ER","","","","","-32.6533","-58.2967","3"
AR,"3261","COLONIA ELIA","ENTRE RIOS","ER","","","","","-32.6667","-58.3167","4"
AR,"3261","COLONIA OFICIAL Nº6","ENTRE RIOS","ER","","","","","-32.6533","-58.2967","3"
AR,"3261","TOMAS ROCAMORA","ENTRE RIOS","ER","","","","","-32.6533","-58.2967","3"
AR,"3261","LA MARIA LUISA","ENTRE RIOS","ER","","","","","-32.6533","-58.2967","3"
AR,"3261","CENTELLA","ENTRE RIOS","ER","","","","","-32.6533","-58.2967","3"
AR,"3262","KILOMETRO 270","ENTRE RIOS","ER","","","","","-32.45","-58.4833","3"
AR,"3262","VILLA UDINE","ENTRE RIOS","ER","","","","","-32.45","-58.4833","3"
AR,"3262","PALACIO SAN JOSE","ENTRE RIOS","ER","","","","","-32.4333","-58.5333","4"
AR,"3262","CASEROS","ENTRE RIOS","ER","","","","","-32.4667","-58.4833","4"
AR,"3262","VILLA SAN JUSTO","ENTRE RIOS","ER","","","","","-32.45","-58.4333","4"
AR,"3263","COLONIA SANTA TERESITA","ENTRE RIOS","ER","","","","","-32.35","-58.4333","3"
AR,"3263","PRIMERO DE MAYO","ENTRE RIOS","ER","","","","","-32.35","-58.4333","3"
AR,"3263","SAN CIPRIANO","ENTRE RIOS","ER","","","","","-32.35","-58.4333","3"
AR,"3263","KILOMETRO 283","ENTRE RIOS","ER","","","","","-32.35","-58.4333","3"
AR,"3263","COLONIA GRAL. URQUIZA","ENTRE RIOS","ER","","","","","-32.35","-58.4333","3"
AR,"3263","KILOMETRO 268","ENTRE RIOS","ER","","","","","-32.35","-58.4333","3"
AR,"3263","KILOMETRO 293","ENTRE RIOS","ER","","","","","-32.35","-58.4333","3"
AR,"3263","COLONIA ENSANCHE MAYO","ENTRE RIOS","ER","","","","","-32.35","-58.4333","3"
AR,"3263","COLONIA CARMELO","ENTRE RIOS","ER","","","","","-32.35","-58.4333","3"
AR,"3263","COLONIA SAN CIPRIANO","ENTRE RIOS","ER","","","","","-32.35","-58.4333","3"
AR,"3263","COLONIA SAN JORGE","ENTRE RIOS","ER","","","","","-32.35","-58.4333","3"
AR,"3263","CENTENARIO","ENTRE RIOS","ER","","","","","-32.35","-58.4333","3"
AR,"3263","COLONIA CRUCESITAS","ENTRE RIOS","ER","","","","","-32.35","-58.4333","3"
AR,"3263","PRONUNCIAMIENTO","ENTRE RIOS","ER","","","","","-32.35","-58.4333","4"
AR,"3265","PUENTE DE GUALEGUAYCHU","ENTRE RIOS","ER","","","","","-32.1083","-58.4667","3"
AR,"3265","COLONIA HOKER","ENTRE RIOS","ER","","","","","-32.1083","-58.4667","3"
AR,"3265","COLONIA ELISA","ENTRE RIOS","ER","","","","","-32.1083","-58.4667","3"
AR,"3265","KILOMETRO 305","ENTRE RIOS","ER","","","","","-32.1083","-58.4667","3"
AR,"3265","SAN FRANCISCO","ENTRE RIOS","ER","","","","","-32.1083","-58.4667","3"
AR,"3265","ARROYO CARABALLO","ENTRE RIOS","ER","","","","","-32.1083","-58.4667","3"
AR,"3265","COLONIA SAN MIGUEL","ENTRE RIOS","ER","","","","","-32.05","-58.5333","4"
AR,"3265","COLONIA TRES DE FEBRERO","ENTRE RIOS","ER","","","","","-32.1083","-58.4667","3"
AR,"3265","VILLA ELISA","ENTRE RIOS","ER","","","","","-32.1667","-58.4","4"
AR,"3265","COLONIA CARABALLO","ENTRE RIOS","ER","","","","","-32.1083","-58.4667","3"
AR,"3267","CAÑADA DE LAS OVEJAS","ENTRE RIOS","ER","","","","","-32.1667","-58.55","4"
AR,"3267","COLONIA NUEVA SAN MIGUEL","ENTRE RIOS","ER","","","","","-32.1667","-58.55","3"
AR,"3267","COLONIA VAZQUEZ","ENTRE RIOS","ER","","","","","-32.1667","-58.55","3"
AR,"3267","COLONIA LAS PEPAS","ENTRE RIOS","ER","","","","","-32.1667","-58.55","3"
AR,"3267","COLONIA SAN IGNACIO","ENTRE RIOS","ER","","","","","-32.1667","-58.55","3"
AR,"3267","COLONIA SANTA ROSA","ENTRE RIOS","ER","","","","","-32.1667","-58.55","3"
AR,"3267","COLONIA EL CARMEN","ENTRE RIOS","ER","","","","","-32.1667","-58.55","3"
AR,"3269","ARROYO BARU","ENTRE RIOS","ER","","","","","-31.8667","-58.4333","4"
AR,"3269","KILOMETRO 344","ENTRE RIOS","ER","","","","","-31.9389","-58.4611","3"
AR,"3269","SAN MIGUEL Nº2","ENTRE RIOS","ER","","","","","-31.9389","-58.4611","3"
AR,"3269","LA CLARITA","ENTRE RIOS","ER","","","","","-31.9667","-58.4","4"
AR,"3269","COLONIA SANTA ELENA","ENTRE RIOS","ER","","","","","-31.9389","-58.4611","3"
AR,"3269","PUEBLO CAZES","ENTRE RIOS","ER","","","","","-31.9389","-58.4611","3"
AR,"3269","SANTA ELENA","ENTRE RIOS","ER","","","","","-31.9389","-58.4611","3"
AR,"3269","COLONIA SAN ANTONIO","ENTRE RIOS","ER","","","","","-31.9389","-58.4611","3"
AR,"3269","COLONIA EMILIO GOUCHON","ENTRE RIOS","ER","","","","","-31.9389","-58.4611","3"
AR,"3269","KILOMETRO 337","ENTRE RIOS","ER","","","","","-31.9389","-58.4611","3"
AR,"3269","COLONIA AMBIS","ENTRE RIOS","ER","","","","","-31.9389","-58.4611","3"
AR,"3269","COLONIA BALLINA","ENTRE RIOS","ER","","","","","-31.9389","-58.4611","3"
AR,"3269","PUNTAS DEL GUALEGUAYCHU","ENTRE RIOS","ER","","","","","-31.9389","-58.4611","3"
AR,"3269","SAN MIGUEL","ENTRE RIOS","ER","","","","","-31.9389","-58.4611","3"
AR,"3269","HAMBIS","ENTRE RIOS","ER","","","","","-31.9833","-58.55","4"
AR,"3269","COLONIA F. SILLEN","ENTRE RIOS","ER","","","","","-31.9389","-58.4611","3"
AR,"3269","LAS DIEZ CASAS","ENTRE RIOS","ER","","","","","-31.9389","-58.4611","3"
AR,"3269","KILOMETRO 311","ENTRE RIOS","ER","","","","","-31.9389","-58.4611","3"
AR,"3269","SANTA ELENA","ENTRE RIOS","ER","","","","","-31.9389","-58.4611","3"
AR,"3272","VILLA MANTERO","ENTRE RIOS","ER","","","","","-32.4","-58.75","4"
AR,"3272","ESTANCIA EL TOROPI","ENTRE RIOS","ER","","","","","-32.4222","-58.6722","3"
AR,"3272","LAS MERCEDES","ENTRE RIOS","ER","","","","","-32.4222","-58.6722","3"
AR,"3272","KILOMETRO 244","ENTRE RIOS","ER","","","","","-32.4222","-58.6722","3"
AR,"3272","GENACITO","ENTRE RIOS","ER","","","","","-32.4222","-58.6722","3"
AR,"3272","ESTANCIA COLONIA LA PRIMAVERA","ENTRE RIOS","ER","","","","","-32.4222","-58.6722","3"
AR,"3272","ESTANCIA COLONIA LA TAPERA","ENTRE RIOS","ER","","","","","-32.4222","-58.6722","3"
AR,"3272","ESTANCIA COLONIA SAN PEDRO","ENTRE RIOS","ER","","","","","-32.4222","-58.6722","3"
AR,"3272","SAN PEDRO","ENTRE RIOS","ER","","","","","-32.4222","-58.6722","3"
AR,"3272","ESTANCIA COLONIA SANTA ELOISA","ENTRE RIOS","ER","","","","","-32.4222","-58.6722","3"
AR,"3272","ESTANCIA COLONIA EL TOROPI","ENTRE RIOS","ER","","","","","-32.4222","-58.6722","3"
AR,"3272","ESTANCIA COLONIA PERIBEBUY","ENTRE RIOS","ER","","","","","-32.4222","-58.6722","3"
AR,"3272","ESTANCIA BELLA VISTA","ENTRE RIOS","ER","","","","","-32.4222","-58.6722","3"
AR,"3272","HERRERA","ENTRE RIOS","ER","","","","","-32.4333","-58.6333","4"
AR,"3272","ESTANCIA COLONIA EL OMBU","ENTRE RIOS","ER","","","","","-32.4222","-58.6722","3"
AR,"3272","ESTANCIA COLONIA SANTA ELENA","ENTRE RIOS","ER","","","","","-32.4222","-58.6722","3"
AR,"3272","ESTANCIA COLONIA SANTA JUANA","ENTRE RIOS","ER","","","","","-32.4222","-58.6722","3"
AR,"3272","KILOMETRO 242","ENTRE RIOS","ER","","","","","-32.4222","-58.6722","3"
AR,"3272","LA PRIMAVERA","ENTRE RIOS","ER","","","","","-32.4222","-58.6722","3"
AR,"3272","ESTANCIA LOS VASCOS","ENTRE RIOS","ER","","","","","-32.4222","-58.6722","3"
AR,"3272","KILOMETRO 253","ENTRE RIOS","ER","","","","","-32.4222","-58.6722","3"
AR,"3272","LA TAPERA","ENTRE RIOS","ER","","","","","-32.4222","-58.6722","3"
AR,"3272","ESTANCIA COLONIA SANTA TERESA","ENTRE RIOS","ER","","","","","-32.4222","-58.6722","3"
AR,"3272","VILLA SAN MIGUEL","ENTRE RIOS","ER","","","","","-32.4333","-58.6333","4"
AR,"3272","NICOLAS HERRERA","ENTRE RIOS","ER","","","","","-32.4222","-58.6722","3"
AR,"3280","PUNTAS DEL PALMAR","ENTRE RIOS","ER","","","","","-32.3","-58.1833","3"
AR,"3280","ARROYO URQUIZA","ENTRE RIOS","ER","","","","","-32.3833","-58.2333","4"
AR,"3280","PUERTO COLORADO","ENTRE RIOS","ER","","","","","-32.3","-58.1833","3"
AR,"3280","COLON","ENTRE RIOS","ER","","","","","-32.2167","-58.1333","4"
AR,"3281","PUEBLO LIEBIG","ENTRE RIOS","ER","","","","","-32.1792","-58.2583","3"
AR,"3281","PUEBLO COLORADO","ENTRE RIOS","ER","","","","","-32.1792","-58.2583","3"
AR,"3281","LIEBIG","ENTRE RIOS","ER","","","","","-32.1333","-58.2667","4"
